PostNumber,SymptomId,SymptomName,TreatmentId,TreatmentName,DrugId,DrugName,BodypartId,BodypartName,PostLink
691,,,C0472888,McKeown esophagectomy,,,,,https://connect.mayoclinic.org/discussion/life-is-an-adventure-how-to-keep-it-up-with-covid-19/
691,,,C0339897,Transjugular intrahepatic portosystemic shunt procedure,,,,,https://connect.mayoclinic.org/discussion/life-is-an-adventure-how-to-keep-it-up-with-covid-19/
691,,,C1522704,Exercise Pain Management,,,,,https://connect.mayoclinic.org/discussion/life-is-an-adventure-how-to-keep-it-up-with-covid-19/
691,C0730321,Punctate inner choroidopathy,,,,,,,https://connect.mayoclinic.org/discussion/life-is-an-adventure-how-to-keep-it-up-with-covid-19/
691,,,,,,,C0815353,Male external urethral sphincter,https://connect.mayoclinic.org/discussion/life-is-an-adventure-how-to-keep-it-up-with-covid-19/
691,C0231617,Catch - Finding of sensory dimension of pain,,,,,,,https://connect.mayoclinic.org/discussion/life-is-an-adventure-how-to-keep-it-up-with-covid-19/
691,C1299624,Postural Orthostatic Tachycardia Syndrome,,,,,,,https://connect.mayoclinic.org/discussion/life-is-an-adventure-how-to-keep-it-up-with-covid-19/
691,C0037088,Signs and Symptoms,,,,,,,https://connect.mayoclinic.org/discussion/life-is-an-adventure-how-to-keep-it-up-with-covid-19/
691,,,,,,,C0015392,Eye,https://connect.mayoclinic.org/discussion/life-is-an-adventure-how-to-keep-it-up-with-covid-19/
691,,,,,,,C0815353,Male external urethral sphincter,https://connect.mayoclinic.org/discussion/life-is-an-adventure-how-to-keep-it-up-with-covid-19/
691,,,C0392970,Doxorubicin/Docetaxel Regimen,,,,,https://connect.mayoclinic.org/discussion/life-is-an-adventure-how-to-keep-it-up-with-covid-19/
691,,,,,,,C1563093,Distal intermedial ridge of tibia,https://connect.mayoclinic.org/discussion/life-is-an-adventure-how-to-keep-it-up-with-covid-19/
691,,,C5202577,BiRd Regimen,,,,,https://connect.mayoclinic.org/discussion/life-is-an-adventure-how-to-keep-it-up-with-covid-19/
691,,,C5202577,BiRd Regimen,,,,,https://connect.mayoclinic.org/discussion/life-is-an-adventure-how-to-keep-it-up-with-covid-19/
691,,,C0021107,Implantation procedure,,,,,https://connect.mayoclinic.org/discussion/life-is-an-adventure-how-to-keep-it-up-with-covid-19/
691,C0272285,Heparin-induced thrombocytopenia,,,,,,,https://connect.mayoclinic.org/discussion/life-is-an-adventure-how-to-keep-it-up-with-covid-19/
691,,,,,,,C0016504,Foot,https://connect.mayoclinic.org/discussion/life-is-an-adventure-how-to-keep-it-up-with-covid-19/
691,,,C0472888,McKeown esophagectomy,,,,,https://connect.mayoclinic.org/discussion/life-is-an-adventure-how-to-keep-it-up-with-covid-19/
691,,,C0152277,Incision and drainage,,,,,https://connect.mayoclinic.org/discussion/life-is-an-adventure-how-to-keep-it-up-with-covid-19/
691,,,,,,,C0815353,Male external urethral sphincter,https://connect.mayoclinic.org/discussion/life-is-an-adventure-how-to-keep-it-up-with-covid-19/
691,C0751295,Memory Loss,,,,,,,https://connect.mayoclinic.org/discussion/life-is-an-adventure-how-to-keep-it-up-with-covid-19/
691,,,C0557033,Reminding,,,,,https://connect.mayoclinic.org/discussion/life-is-an-adventure-how-to-keep-it-up-with-covid-19/
691,C5203670,COVID-19,,,,,,,https://connect.mayoclinic.org/discussion/life-is-an-adventure-how-to-keep-it-up-with-covid-19/
691,C0679247,Terminal illness,,,,,,,https://connect.mayoclinic.org/discussion/life-is-an-adventure-how-to-keep-it-up-with-covid-19/
691,C0010340,Critical Illness,,,,,,,https://connect.mayoclinic.org/discussion/life-is-an-adventure-how-to-keep-it-up-with-covid-19/
691,,,C0392970,Doxorubicin/Docetaxel Regimen,,,,,https://connect.mayoclinic.org/discussion/life-is-an-adventure-how-to-keep-it-up-with-covid-19/
691,C0796232,Bohring syndrome,,,,,,,https://connect.mayoclinic.org/discussion/life-is-an-adventure-how-to-keep-it-up-with-covid-19/
691,C0265514,Dermatofibrosis lenticularis disseminata,,,,,,,https://connect.mayoclinic.org/discussion/life-is-an-adventure-how-to-keep-it-up-with-covid-19/
691,,,,,,,C0016504,Foot,https://connect.mayoclinic.org/discussion/life-is-an-adventure-how-to-keep-it-up-with-covid-19/
691,C0406636,Lupus erythematosus tumidus,,,,,,,https://connect.mayoclinic.org/discussion/life-is-an-adventure-how-to-keep-it-up-with-covid-19/
691,,,C0557033,Reminding,,,,,https://connect.mayoclinic.org/discussion/life-is-an-adventure-how-to-keep-it-up-with-covid-19/
691,,,,,,,C0222001,Structure of nail of finger,https://connect.mayoclinic.org/discussion/life-is-an-adventure-how-to-keep-it-up-with-covid-19/
691,,,,,,,C1563093,Distal intermedial ridge of tibia,https://connect.mayoclinic.org/discussion/life-is-an-adventure-how-to-keep-it-up-with-covid-19/
691,,,C0749410,Thumb surgery,,,,,https://connect.mayoclinic.org/discussion/life-is-an-adventure-how-to-keep-it-up-with-covid-19/
691,,,,,,,C3669218,Structure of spectacle (body structure),https://connect.mayoclinic.org/discussion/life-is-an-adventure-how-to-keep-it-up-with-covid-19/
691,,,,,,,C0022077,Iris (Eye),https://connect.mayoclinic.org/discussion/life-is-an-adventure-how-to-keep-it-up-with-covid-19/
691,C0037088,Signs and Symptoms,,,,,,,https://connect.mayoclinic.org/discussion/life-is-an-adventure-how-to-keep-it-up-with-covid-19/
691,,,,,,,C0815353,Male external urethral sphincter,https://connect.mayoclinic.org/discussion/life-is-an-adventure-how-to-keep-it-up-with-covid-19/
691,,,C0185051,Removal by grinding,,,,,https://connect.mayoclinic.org/discussion/life-is-an-adventure-how-to-keep-it-up-with-covid-19/
692,C0206750,Coronavirus Infections,,,,,,,https://connect.mayoclinic.org/discussion/daily-statistic-and-graph-of-us-and-worldwide-cases-and-deaths/
692,C1856053,Hydranencephaly with Renal Aplasia-Dysplasia,,,,,,,https://connect.mayoclinic.org/discussion/daily-statistic-and-graph-of-us-and-worldwide-cases-and-deaths/
692,C0239849,Harlequin Fetus,,,,,,,https://connect.mayoclinic.org/discussion/daily-statistic-and-graph-of-us-and-worldwide-cases-and-deaths/
692,C5203670,COVID-19,,,,,,,https://connect.mayoclinic.org/discussion/daily-statistic-and-graph-of-us-and-worldwide-cases-and-deaths/
692,C0730321,Punctate inner choroidopathy,,,,,,,https://connect.mayoclinic.org/discussion/daily-statistic-and-graph-of-us-and-worldwide-cases-and-deaths/
692,C0206750,Coronavirus Infections,,,,,,,https://connect.mayoclinic.org/discussion/daily-statistic-and-graph-of-us-and-worldwide-cases-and-deaths/
692,,,C0557061,Discussion (procedure),,,,,https://connect.mayoclinic.org/discussion/daily-statistic-and-graph-of-us-and-worldwide-cases-and-deaths/
692,C0206750,Coronavirus Infections,,,,,,,https://connect.mayoclinic.org/discussion/daily-statistic-and-graph-of-us-and-worldwide-cases-and-deaths/
692,,,,,,,C0018787,Heart,https://connect.mayoclinic.org/discussion/daily-statistic-and-graph-of-us-and-worldwide-cases-and-deaths/
692,,,,,,,C0815353,Male external urethral sphincter,https://connect.mayoclinic.org/discussion/daily-statistic-and-graph-of-us-and-worldwide-cases-and-deaths/
692,C0206750,Coronavirus Infections,,,,,,,https://connect.mayoclinic.org/discussion/daily-statistic-and-graph-of-us-and-worldwide-cases-and-deaths/
692,,,C4319952,Change -- procedure,,,,,https://connect.mayoclinic.org/discussion/daily-statistic-and-graph-of-us-and-worldwide-cases-and-deaths/
692,,,,,,,C0815353,Male external urethral sphincter,https://connect.mayoclinic.org/discussion/daily-statistic-and-graph-of-us-and-worldwide-cases-and-deaths/
692,C0206750,Coronavirus Infections,,,,,,,https://connect.mayoclinic.org/discussion/daily-statistic-and-graph-of-us-and-worldwide-cases-and-deaths/
692,,,C1880091,MAP Regimen,,,,,https://connect.mayoclinic.org/discussion/daily-statistic-and-graph-of-us-and-worldwide-cases-and-deaths/
692,,,C4724148,System Support Mapping,,,,,https://connect.mayoclinic.org/discussion/daily-statistic-and-graph-of-us-and-worldwide-cases-and-deaths/
692,C0206750,Coronavirus Infections,,,,,,,https://connect.mayoclinic.org/discussion/daily-statistic-and-graph-of-us-and-worldwide-cases-and-deaths/
692,,,,,,,C0815353,Male external urethral sphincter,https://connect.mayoclinic.org/discussion/daily-statistic-and-graph-of-us-and-worldwide-cases-and-deaths/
692,,,C4319952,Change -- procedure,,,,,https://connect.mayoclinic.org/discussion/daily-statistic-and-graph-of-us-and-worldwide-cases-and-deaths/
692,C0206750,Coronavirus Infections,,,,,,,https://connect.mayoclinic.org/discussion/daily-statistic-and-graph-of-us-and-worldwide-cases-and-deaths/
692,,,C4319952,Change -- procedure,,,,,https://connect.mayoclinic.org/discussion/daily-statistic-and-graph-of-us-and-worldwide-cases-and-deaths/
692,,,,,,,C0815353,Male external urethral sphincter,https://connect.mayoclinic.org/discussion/daily-statistic-and-graph-of-us-and-worldwide-cases-and-deaths/
692,,,,,,,C0018787,Heart,https://connect.mayoclinic.org/discussion/daily-statistic-and-graph-of-us-and-worldwide-cases-and-deaths/
692,C0206750,Coronavirus Infections,,,,,,,https://connect.mayoclinic.org/discussion/daily-statistic-and-graph-of-us-and-worldwide-cases-and-deaths/
692,,,C4319952,Change -- procedure,,,,,https://connect.mayoclinic.org/discussion/daily-statistic-and-graph-of-us-and-worldwide-cases-and-deaths/
692,,,,,,,C0815353,Male external urethral sphincter,https://connect.mayoclinic.org/discussion/daily-statistic-and-graph-of-us-and-worldwide-cases-and-deaths/
692,,,,,,,C0815353,Male external urethral sphincter,https://connect.mayoclinic.org/discussion/daily-statistic-and-graph-of-us-and-worldwide-cases-and-deaths/
692,C0206750,Coronavirus Infections,,,,,,,https://connect.mayoclinic.org/discussion/daily-statistic-and-graph-of-us-and-worldwide-cases-and-deaths/
692,,,C4319952,Change -- procedure,,,,,https://connect.mayoclinic.org/discussion/daily-statistic-and-graph-of-us-and-worldwide-cases-and-deaths/
692,,,,,,,C0815353,Male external urethral sphincter,https://connect.mayoclinic.org/discussion/daily-statistic-and-graph-of-us-and-worldwide-cases-and-deaths/
692,C0206750,Coronavirus Infections,,,,,,,https://connect.mayoclinic.org/discussion/daily-statistic-and-graph-of-us-and-worldwide-cases-and-deaths/
692,,,C0204727,Isolation procedure,,,,,https://connect.mayoclinic.org/discussion/daily-statistic-and-graph-of-us-and-worldwide-cases-and-deaths/
692,C0231617,Catch - Finding of sensory dimension of pain,,,,,,,https://connect.mayoclinic.org/discussion/daily-statistic-and-graph-of-us-and-worldwide-cases-and-deaths/
692,C0206750,Coronavirus Infections,,,,,,,https://connect.mayoclinic.org/discussion/daily-statistic-and-graph-of-us-and-worldwide-cases-and-deaths/
692,,,C4319952,Change -- procedure,,,,,https://connect.mayoclinic.org/discussion/daily-statistic-and-graph-of-us-and-worldwide-cases-and-deaths/
692,C0206750,Coronavirus Infections,,,,,,,https://connect.mayoclinic.org/discussion/daily-statistic-and-graph-of-us-and-worldwide-cases-and-deaths/
692,C5203670,COVID-19,,,,,,,https://connect.mayoclinic.org/discussion/daily-statistic-and-graph-of-us-and-worldwide-cases-and-deaths/
692,C0206750,Coronavirus Infections,,,,,,,https://connect.mayoclinic.org/discussion/daily-statistic-and-graph-of-us-and-worldwide-cases-and-deaths/
692,C5203670,COVID-19,,,,,,,https://connect.mayoclinic.org/discussion/daily-statistic-and-graph-of-us-and-worldwide-cases-and-deaths/
692,C0206750,Coronavirus Infections,,,,,,,https://connect.mayoclinic.org/discussion/daily-statistic-and-graph-of-us-and-worldwide-cases-and-deaths/
692,C5203670,COVID-19,,,,,,,https://connect.mayoclinic.org/discussion/daily-statistic-and-graph-of-us-and-worldwide-cases-and-deaths/
692,C0206750,Coronavirus Infections,,,,,,,https://connect.mayoclinic.org/discussion/daily-statistic-and-graph-of-us-and-worldwide-cases-and-deaths/
692,C0206750,Coronavirus Infections,,,,,,,https://connect.mayoclinic.org/discussion/daily-statistic-and-graph-of-us-and-worldwide-cases-and-deaths/
692,C0206750,Coronavirus Infections,,,,,,,https://connect.mayoclinic.org/discussion/daily-statistic-and-graph-of-us-and-worldwide-cases-and-deaths/
692,,,,,,,C0815353,Male external urethral sphincter,https://connect.mayoclinic.org/discussion/daily-statistic-and-graph-of-us-and-worldwide-cases-and-deaths/
692,C0206750,Coronavirus Infections,,,,,,,https://connect.mayoclinic.org/discussion/daily-statistic-and-graph-of-us-and-worldwide-cases-and-deaths/
692,C0206750,Coronavirus Infections,,,,,,,https://connect.mayoclinic.org/discussion/daily-statistic-and-graph-of-us-and-worldwide-cases-and-deaths/
692,C0206750,Coronavirus Infections,,,,,,,https://connect.mayoclinic.org/discussion/daily-statistic-and-graph-of-us-and-worldwide-cases-and-deaths/
692,C0206750,Coronavirus Infections,,,,,,,https://connect.mayoclinic.org/discussion/daily-statistic-and-graph-of-us-and-worldwide-cases-and-deaths/
692,C0206750,Coronavirus Infections,,,,,,,https://connect.mayoclinic.org/discussion/daily-statistic-and-graph-of-us-and-worldwide-cases-and-deaths/
692,C5203670,COVID-19,,,,,,,https://connect.mayoclinic.org/discussion/daily-statistic-and-graph-of-us-and-worldwide-cases-and-deaths/
692,,,,,,,C0815353,Male external urethral sphincter,https://connect.mayoclinic.org/discussion/daily-statistic-and-graph-of-us-and-worldwide-cases-and-deaths/
692,C0206750,Coronavirus Infections,,,,,,,https://connect.mayoclinic.org/discussion/daily-statistic-and-graph-of-us-and-worldwide-cases-and-deaths/
692,,,,,,,C3887642,Hippocampus Proper,https://connect.mayoclinic.org/discussion/daily-statistic-and-graph-of-us-and-worldwide-cases-and-deaths/
692,,,C0947647,Manipulation procedure,,,,,https://connect.mayoclinic.org/discussion/daily-statistic-and-graph-of-us-and-worldwide-cases-and-deaths/
692,C0206750,Coronavirus Infections,,,,,,,https://connect.mayoclinic.org/discussion/daily-statistic-and-graph-of-us-and-worldwide-cases-and-deaths/
692,,,C0087111,Therapeutic procedure,,,,,https://connect.mayoclinic.org/discussion/daily-statistic-and-graph-of-us-and-worldwide-cases-and-deaths/
692,C0206750,Coronavirus Infections,,,,,,,https://connect.mayoclinic.org/discussion/daily-statistic-and-graph-of-us-and-worldwide-cases-and-deaths/
692,C0263214,Pyotraumatic dermatitis,,,,,,,https://connect.mayoclinic.org/discussion/daily-statistic-and-graph-of-us-and-worldwide-cases-and-deaths/
692,,,,,,,C0815353,Male external urethral sphincter,https://connect.mayoclinic.org/discussion/daily-statistic-and-graph-of-us-and-worldwide-cases-and-deaths/
692,,,C0034386,Quarantine,,,,,https://connect.mayoclinic.org/discussion/daily-statistic-and-graph-of-us-and-worldwide-cases-and-deaths/
692,,,,,,,C0815353,Male external urethral sphincter,https://connect.mayoclinic.org/discussion/daily-statistic-and-graph-of-us-and-worldwide-cases-and-deaths/
692,C0206750,Coronavirus Infections,,,,,,,https://connect.mayoclinic.org/discussion/daily-statistic-and-graph-of-us-and-worldwide-cases-and-deaths/
692,,,,,,,C0815353,Male external urethral sphincter,https://connect.mayoclinic.org/discussion/daily-statistic-and-graph-of-us-and-worldwide-cases-and-deaths/
692,C0009443,Common Cold,,,,,,,https://connect.mayoclinic.org/discussion/daily-statistic-and-graph-of-us-and-worldwide-cases-and-deaths/
692,C0041912,Upper Respiratory Infections,,,,,,,https://connect.mayoclinic.org/discussion/daily-statistic-and-graph-of-us-and-worldwide-cases-and-deaths/
692,C0206750,Coronavirus Infections,,,,,,,https://connect.mayoclinic.org/discussion/daily-statistic-and-graph-of-us-and-worldwide-cases-and-deaths/
692,C0011119,Decompression Sickness,,,,,,,https://connect.mayoclinic.org/discussion/daily-statistic-and-graph-of-us-and-worldwide-cases-and-deaths/
692,C0206750,Coronavirus Infections,,,,,,,https://connect.mayoclinic.org/discussion/daily-statistic-and-graph-of-us-and-worldwide-cases-and-deaths/
692,C0206750,Coronavirus Infections,,,,,,,https://connect.mayoclinic.org/discussion/daily-statistic-and-graph-of-us-and-worldwide-cases-and-deaths/
692,C0231217,Multiple symptoms,,,,,,,https://connect.mayoclinic.org/discussion/daily-statistic-and-graph-of-us-and-worldwide-cases-and-deaths/
692,C0206750,Coronavirus Infections,,,,,,,https://connect.mayoclinic.org/discussion/daily-statistic-and-graph-of-us-and-worldwide-cases-and-deaths/
692,C0206750,Coronavirus Infections,,,,,,,https://connect.mayoclinic.org/discussion/daily-statistic-and-graph-of-us-and-worldwide-cases-and-deaths/
692,C0009450,Communicable Diseases,,,,,,,https://connect.mayoclinic.org/discussion/daily-statistic-and-graph-of-us-and-worldwide-cases-and-deaths/
692,C0206750,Coronavirus Infections,,,,,,,https://connect.mayoclinic.org/discussion/daily-statistic-and-graph-of-us-and-worldwide-cases-and-deaths/
692,C0206750,Coronavirus Infections,,,,,,,https://connect.mayoclinic.org/discussion/daily-statistic-and-graph-of-us-and-worldwide-cases-and-deaths/
692,C0206750,Coronavirus Infections,,,,,,,https://connect.mayoclinic.org/discussion/daily-statistic-and-graph-of-us-and-worldwide-cases-and-deaths/
692,C0206750,Coronavirus Infections,,,,,,,https://connect.mayoclinic.org/discussion/daily-statistic-and-graph-of-us-and-worldwide-cases-and-deaths/
