,PostNumber,SymptomId,SymptomName,TreatmentId,TreatmentName,DrugId,DrugName,BodypartId,BodypartName,PostLink,Author
16718,638,C3542022,"SHORT STATURE, ONYCHODYSPLASIA, FACIAL DYSMORPHISM, AND HYPOTRICHOSIS SYNDROME",,,,,,,https://connect.mayoclinic.org/discussion/covid-19-and-holidays/,author_188
16719,638,C0036310,Scheuermann's Disease,,,,,,,https://connect.mayoclinic.org/discussion/covid-19-and-holidays/,author_188
16720,638,,,C1456647,Childhood Immunization,,,,,https://connect.mayoclinic.org/discussion/covid-19-and-holidays/,author_188
16721,638,C0019360,Herpes zoster disease,,,,,,,https://connect.mayoclinic.org/discussion/covid-19-and-holidays/,author_188
16722,638,C0239377,Arm Pain,,,,,,,https://connect.mayoclinic.org/discussion/covid-19-and-holidays/,author_188
16723,638,,,C0021485,Injection of therapeutic agent,,,,,https://connect.mayoclinic.org/discussion/covid-19-and-holidays/,author_188
16724,638,C1848392,Zunich neuroectodermal syndrome,,,,,,,https://connect.mayoclinic.org/discussion/covid-19-and-holidays/,author_188
16725,638,C0039614,Tetanus,,,,,,,https://connect.mayoclinic.org/discussion/covid-19-and-holidays/,author_188
16726,638,C0030193,Pain,,,,,,,https://connect.mayoclinic.org/discussion/covid-19-and-holidays/,author_188
16727,638,,,C0472888,McKeown esophagectomy,,,,,https://connect.mayoclinic.org/discussion/covid-19-and-holidays/,author_188
16728,638,C0003615,Appendicitis,,,,,,,https://connect.mayoclinic.org/discussion/covid-19-and-holidays/,author_188
16729,638,C0022650,Kidney Calculi,,,,,,,https://connect.mayoclinic.org/discussion/covid-19-and-holidays/,author_188
16730,638,C0392525,Nephrolithiasis,,,,,,,https://connect.mayoclinic.org/discussion/covid-19-and-holidays/,author_188
16731,638,C0043194,Wiskott-Aldrich Syndrome,,,,,,,https://connect.mayoclinic.org/discussion/covid-19-and-holidays/,author_188
16732,638,,,,,,,C0227230,Body of stomach,https://connect.mayoclinic.org/discussion/covid-19-and-holidays/,author_188
16733,638,C0019360,Herpes zoster disease,,,,,,,https://connect.mayoclinic.org/discussion/covid-19-and-holidays/,author_188
16734,638,,,,,,,C0029130,Optic Nerve,https://connect.mayoclinic.org/discussion/covid-19-and-holidays/,author_188
16735,638,,,C0509489,close the eyes,,,,,https://connect.mayoclinic.org/discussion/covid-19-and-holidays/,author_188
16736,638,,,C1456647,Childhood Immunization,,,,,https://connect.mayoclinic.org/discussion/covid-19-and-holidays/,author_188
16737,638,,,,,,,C0227230,Body of stomach,https://connect.mayoclinic.org/discussion/covid-19-and-holidays/,author_188
16738,638,C3887688,Glare - eye symptom,,,,,,,https://connect.mayoclinic.org/discussion/covid-19-and-holidays/,author_188
16739,638,C0019360,Herpes zoster disease,,,,,,,https://connect.mayoclinic.org/discussion/covid-19-and-holidays/,author_188
16740,638,,,C0472888,McKeown esophagectomy,,,,,https://connect.mayoclinic.org/discussion/covid-19-and-holidays/,author_188
16741,638,C0015672,Fatigue,,,,,,,https://connect.mayoclinic.org/discussion/covid-19-and-holidays/,author_188
16742,638,,,C0184661,Interventional procedure,,,,,https://connect.mayoclinic.org/discussion/covid-19-and-holidays/,author_188
16743,638,C0231218,Malaise,,,,,,,https://connect.mayoclinic.org/discussion/covid-19-and-holidays/,author_188
16744,638,C0030193,Pain,,,,,,,https://connect.mayoclinic.org/discussion/covid-19-and-holidays/,author_188
16745,638,C0008679,Chronic disease,,,,,,,https://connect.mayoclinic.org/discussion/covid-19-and-holidays/,author_188
16746,638,C3280240,"MICROCEPHALY, EPILEPSY, AND DIABETES SYNDROME",,,,,,,https://connect.mayoclinic.org/discussion/covid-19-and-holidays/,author_188
16747,638,,,C0034386,Quarantine,,,,,https://connect.mayoclinic.org/discussion/covid-19-and-holidays/,author_188
16748,638,C2364135,Discomfort,,,,,,,https://connect.mayoclinic.org/discussion/covid-19-and-holidays/,author_188
16749,638,C0023380,Lethargy,,,,,,,https://connect.mayoclinic.org/discussion/covid-19-and-holidays/,author_188
16750,638,C1442877,Sore skin,,,,,,,https://connect.mayoclinic.org/discussion/covid-19-and-holidays/,author_188
16751,638,C0234233,Sore to touch,,,,,,,https://connect.mayoclinic.org/discussion/covid-19-and-holidays/,author_188
16752,638,C5203670,COVID-19,,,,,,,https://connect.mayoclinic.org/discussion/covid-19-and-holidays/,author_188
16753,638,C1579931,Depressed - symptom,,,,,,,https://connect.mayoclinic.org/discussion/covid-19-and-holidays/,author_188
16754,638,C0221423,Illness (finding),,,,,,,https://connect.mayoclinic.org/discussion/covid-19-and-holidays/,author_188
16755,638,C0442874,Neuropathy,,,,,,,https://connect.mayoclinic.org/discussion/covid-19-and-holidays/,author_188
16756,638,C0030193,Pain,,,,,,,https://connect.mayoclinic.org/discussion/covid-19-and-holidays/,author_188
16757,638,C0008679,Chronic disease,,,,,,,https://connect.mayoclinic.org/discussion/covid-19-and-holidays/,author_188
16758,638,,,C1456647,Childhood Immunization,,,,,https://connect.mayoclinic.org/discussion/covid-19-and-holidays/,author_188
16759,638,,,C0543467,Operative Surgical Procedures,,,,,https://connect.mayoclinic.org/discussion/covid-19-and-holidays/,author_188
16760,638,,,C1293131,Fusion procedure,,,,,https://connect.mayoclinic.org/discussion/covid-19-and-holidays/,author_188
16761,638,,,C4554334,IVE Regimen,,,,,https://connect.mayoclinic.org/discussion/covid-19-and-holidays/,author_188
16762,638,C0234238,Ache,,,,,,,https://connect.mayoclinic.org/discussion/covid-19-and-holidays/,author_188
16763,638,C0030193,Pain,,,,,,,https://connect.mayoclinic.org/discussion/covid-19-and-holidays/,author_188
16764,638,C0015967,Fever,,,,,,,https://connect.mayoclinic.org/discussion/covid-19-and-holidays/,author_188
16765,638,C0019360,Herpes zoster disease,,,,,,,https://connect.mayoclinic.org/discussion/covid-19-and-holidays/,author_188
16766,638,,,C0021485,Injection of therapeutic agent,,,,,https://connect.mayoclinic.org/discussion/covid-19-and-holidays/,author_188
16767,638,C5203670,COVID-19,,,,,,,https://connect.mayoclinic.org/discussion/covid-19-and-holidays/,author_188
16768,638,,,C0338297,Etoposide/Ifosfamide/Mesna/Mitoxantrone,,,,,https://connect.mayoclinic.org/discussion/covid-19-and-holidays/,author_188
16769,638,C1579931,Depressed - symptom,,,,,,,https://connect.mayoclinic.org/discussion/covid-19-and-holidays/,author_188
16770,638,C0442874,Neuropathy,,,,,,,https://connect.mayoclinic.org/discussion/covid-19-and-holidays/,author_188
16771,638,C0221423,Illness (finding),,,,,,,https://connect.mayoclinic.org/discussion/covid-19-and-holidays/,author_188
16772,638,C0270724,Infantile Neuroaxonal Dystrophy,,,,,,,https://connect.mayoclinic.org/discussion/covid-19-and-holidays/,author_188
16773,638,C0206750,Coronavirus Infections,,,,,,,https://connect.mayoclinic.org/discussion/covid-19-and-holidays/,author_188
16774,638,,,C0472888,McKeown esophagectomy,,,,,https://connect.mayoclinic.org/discussion/covid-19-and-holidays/,author_188
16775,638,,,C0557061,Discussion (procedure),,,,,https://connect.mayoclinic.org/discussion/covid-19-and-holidays/,author_188
16776,638,C3160718,"PARKINSON DISEASE, LATE-ONSET",,,,,,,https://connect.mayoclinic.org/discussion/covid-19-and-holidays/,author_188
16777,638,,,C1456647,Childhood Immunization,,,,,https://connect.mayoclinic.org/discussion/covid-19-and-holidays/,author_188
16778,638,C0043194,Wiskott-Aldrich Syndrome,,,,,,,https://connect.mayoclinic.org/discussion/covid-19-and-holidays/,author_188
16779,638,C0019360,Herpes zoster disease,,,,,,,https://connect.mayoclinic.org/discussion/covid-19-and-holidays/,author_188
16780,638,,,C4283938,Open Surgical Procedure,,,,,https://connect.mayoclinic.org/discussion/covid-19-and-holidays/,author_188
16781,638,C1442877,Sore skin,,,,,,,https://connect.mayoclinic.org/discussion/covid-19-and-holidays/,author_188
16782,638,C0234233,Sore to touch,,,,,,,https://connect.mayoclinic.org/discussion/covid-19-and-holidays/,author_188
16783,638,,,,,,,C0815353,Male external urethral sphincter,https://connect.mayoclinic.org/discussion/covid-19-and-holidays/,author_188
16784,638,,,C0472888,McKeown esophagectomy,,,,,https://connect.mayoclinic.org/discussion/covid-19-and-holidays/,author_188
16785,638,,,,,,,C0024109,Lung,https://connect.mayoclinic.org/discussion/covid-19-and-holidays/,author_188
16786,638,C0231617,Catch - Finding of sensory dimension of pain,,,,,,,https://connect.mayoclinic.org/discussion/covid-19-and-holidays/,author_188
16787,638,C0011175,Dehydration,,,,,,,https://connect.mayoclinic.org/discussion/covid-19-and-holidays/,author_188
16788,638,C3714552,Weakness,,,,,,,https://connect.mayoclinic.org/discussion/covid-19-and-holidays/,author_188
16789,638,C4085243,MEND SYNDROME,,,,,,,https://connect.mayoclinic.org/discussion/covid-19-and-holidays/,author_188
16790,638,C0221423,Illness (finding),,,,,,,https://connect.mayoclinic.org/discussion/covid-19-and-holidays/,author_188
16791,638,C4522181,Brachial Amyotrophic Diplegia,,,,,,,https://connect.mayoclinic.org/discussion/covid-19-and-holidays/,author_188
16792,638,C0021400,Influenza,,,,,,,https://connect.mayoclinic.org/discussion/covid-19-and-holidays/,author_188
16793,638,C0019360,Herpes zoster disease,,,,,,,https://connect.mayoclinic.org/discussion/covid-19-and-holidays/,author_188
16794,638,C0015672,Fatigue,,,,,,,https://connect.mayoclinic.org/discussion/covid-19-and-holidays/,author_188
16795,638,,,C4319952,Change -- procedure,,,,,https://connect.mayoclinic.org/discussion/covid-19-and-holidays/,author_188
16796,638,,,C0152277,Incision and drainage,,,,,https://connect.mayoclinic.org/discussion/covid-19-and-holidays/,author_188
16797,638,C5203670,COVID-19,,,,,,,https://connect.mayoclinic.org/discussion/covid-19-and-holidays/,author_188
16798,638,,,,,,,C0935616,Chamber (anatomical),https://connect.mayoclinic.org/discussion/covid-19-and-holidays/,author_188
16799,638,,,C1522704,Exercise Pain Management,,,,,https://connect.mayoclinic.org/discussion/covid-19-and-holidays/,author_188
16800,638,C0026837,Muscle Rigidity,,,,,,,https://connect.mayoclinic.org/discussion/covid-19-and-holidays/,author_188
16801,638,C0424790,Rigor - Temperature-associated observation,,,,,,,https://connect.mayoclinic.org/discussion/covid-19-and-holidays/,author_188
16802,638,,,C0392970,Doxorubicin/Docetaxel Regimen,,,,,https://connect.mayoclinic.org/discussion/covid-19-and-holidays/,author_188
16803,639,,,C0203597,hyperthermia treatment,,,,,https://connect.mayoclinic.org/discussion/fever-clinics/,author_154
16804,639,,,C0203597,hyperthermia treatment,,,,,https://connect.mayoclinic.org/discussion/fever-clinics/,author_154
16805,639,C0015967,Fever,,,,,,,https://connect.mayoclinic.org/discussion/fever-clinics/,author_154
16806,639,C5203670,COVID-19,,,,,,,https://connect.mayoclinic.org/discussion/fever-clinics/,author_154
16807,639,C0012634,Disease,,,,,,,https://connect.mayoclinic.org/discussion/fever-clinics/,author_154
16808,639,C3257980,Other symptoms,,,,,,,https://connect.mayoclinic.org/discussion/fever-clinics/,author_154
16809,639,,,C0016143,First Aid,,,,,https://connect.mayoclinic.org/discussion/fever-clinics/,author_154
16810,639,C0206750,Coronavirus Infections,,,,,,,https://connect.mayoclinic.org/discussion/fever-clinics/,author_154
16811,639,C1457887,Symptoms,,,,,,,https://connect.mayoclinic.org/discussion/fever-clinics/,author_154
16812,639,C0015967,Fever,,,,,,,https://connect.mayoclinic.org/discussion/fever-clinics/,author_154
16813,639,C1457887,Symptoms,,,,,,,https://connect.mayoclinic.org/discussion/fever-clinics/,author_154
16814,639,C5203670,COVID-19,,,,,,,https://connect.mayoclinic.org/discussion/fever-clinics/,author_154
16815,640,C0010200,Coughing,,,,,,,https://connect.mayoclinic.org/discussion/tari/,author_141
16816,640,C0015967,Fever,,,,,,,https://connect.mayoclinic.org/discussion/tari/,author_141
16817,640,C0018681,Headache,,,,,,,https://connect.mayoclinic.org/discussion/tari/,author_141
16818,640,C0863093,cold symptoms,,,,,,,https://connect.mayoclinic.org/discussion/tari/,author_141
16819,640,,,C0441513,Surgical construction,,,,,https://connect.mayoclinic.org/discussion/tari/,author_141
16820,640,C1457887,Symptoms,,,,,,,https://connect.mayoclinic.org/discussion/tari/,author_141
16821,640,,,C0034386,Quarantine,,,,,https://connect.mayoclinic.org/discussion/tari/,author_141
16822,640,C0206750,Coronavirus Infections,,,,,,,https://connect.mayoclinic.org/discussion/tari/,author_141
16823,640,C0012634,Disease,,,,,,,https://connect.mayoclinic.org/discussion/tari/,author_141
16824,640,C5203670,COVID-19,,,,,,,https://connect.mayoclinic.org/discussion/tari/,author_141
16825,640,,,C0034386,Quarantine,,,,,https://connect.mayoclinic.org/discussion/tari/,author_141
16826,640,C0015967,Fever,,,,,,,https://connect.mayoclinic.org/discussion/tari/,author_141
16827,640,C0010200,Coughing,,,,,,,https://connect.mayoclinic.org/discussion/tari/,author_141
16828,640,C0406636,Lupus erythematosus tumidus,,,,,,,https://connect.mayoclinic.org/discussion/tari/,author_141
16829,640,,,C0204727,Isolation procedure,,,,,https://connect.mayoclinic.org/discussion/tari/,author_141
16830,640,,,,,,,C0815353,Male external urethral sphincter,https://connect.mayoclinic.org/discussion/tari/,author_141
16831,640,C0043194,Wiskott-Aldrich Syndrome,,,,,,,https://connect.mayoclinic.org/discussion/tari/,author_141
16832,640,C1457887,Symptoms,,,,,,,https://connect.mayoclinic.org/discussion/tari/,author_141
16833,640,C0239849,Harlequin Fetus,,,,,,,https://connect.mayoclinic.org/discussion/tari/,author_141
16834,640,,,C0034386,Quarantine,,,,,https://connect.mayoclinic.org/discussion/tari/,author_141
16835,640,,,C0150141,Bathing,,,,,https://connect.mayoclinic.org/discussion/tari/,author_141
16836,640,C0221423,Illness (finding),,,,,,,https://connect.mayoclinic.org/discussion/tari/,author_141
16837,640,C1457887,Symptoms,,,,,,,https://connect.mayoclinic.org/discussion/tari/,author_141
16838,640,C0206750,Coronavirus Infections,,,,,,,https://connect.mayoclinic.org/discussion/tari/,author_141
16839,640,,,C4554334,IVE Regimen,,,,,https://connect.mayoclinic.org/discussion/tari/,author_141
16840,640,,,,,,,C0018563,Hand,https://connect.mayoclinic.org/discussion/tari/,author_141
16841,640,,,C4521540,Whole Blood or Product Preparation,,,,,https://connect.mayoclinic.org/discussion/tari/,author_141
16842,640,C0010200,Coughing,,,,,,,https://connect.mayoclinic.org/discussion/tari/,author_141
16843,640,C0221423,Illness (finding),,,,,,,https://connect.mayoclinic.org/discussion/tari/,author_141
16844,640,C0239849,Harlequin Fetus,,,,,,,https://connect.mayoclinic.org/discussion/tari/,author_141
16845,640,,,,,,,C1550244,Cuff - body part,https://connect.mayoclinic.org/discussion/tari/,author_141
16846,640,,,,,,,C0018563,Hand,https://connect.mayoclinic.org/discussion/tari/,author_141
16847,640,C0272285,Heparin-induced thrombocytopenia,,,,,,,https://connect.mayoclinic.org/discussion/tari/,author_141
16848,640,,,C2987620,Inoculation,,,,,https://connect.mayoclinic.org/discussion/tari/,author_141
16849,640,C5203670,COVID-19,,,,,,,https://connect.mayoclinic.org/discussion/tari/,author_141
16850,640,,,,,,,C0027342,Nail plate,https://connect.mayoclinic.org/discussion/tari/,author_141
16851,640,C0221423,Illness (finding),,,,,,,https://connect.mayoclinic.org/discussion/tari/,author_141
16852,640,,,C0199176,Prophylactic treatment,,,,,https://connect.mayoclinic.org/discussion/tari/,author_141
16853,640,C0015967,Fever,,,,,,,https://connect.mayoclinic.org/discussion/tari/,author_141
16854,640,C4522181,Brachial Amyotrophic Diplegia,,,,,,,https://connect.mayoclinic.org/discussion/tari/,author_141
16855,640,C3280240,"MICROCEPHALY, EPILEPSY, AND DIABETES SYNDROME",,,,,,,https://connect.mayoclinic.org/discussion/tari/,author_141
16856,640,,,,,C0206948,gatorade,,,https://connect.mayoclinic.org/discussion/tari/,author_141
16857,640,,,C4724036,Thoracic Epidural Analgesia,,,,,https://connect.mayoclinic.org/discussion/tari/,author_141
16858,640,C1370824,Interstitial emphysema,,,,,,,https://connect.mayoclinic.org/discussion/tari/,author_141
16859,640,,,C0012169,Low sodium diet,,,,,https://connect.mayoclinic.org/discussion/tari/,author_141
16860,640,,,,,C0206948,gatorade,,,https://connect.mayoclinic.org/discussion/tari/,author_141
16861,640,C0011175,Dehydration,,,,,,,https://connect.mayoclinic.org/discussion/tari/,author_141
16862,640,,,C0279848,cisplatin/etoposide/mitoxantrone/tamoxifen protocol,,,,,https://connect.mayoclinic.org/discussion/tari/,author_141
16863,641,,,,,,,C0227230,Body of stomach,https://connect.mayoclinic.org/discussion/covid-19-antibodies-and-sex-desire/,author_69
16864,641,,,,,,,C1140621,Leg,https://connect.mayoclinic.org/discussion/covid-19-antibodies-and-sex-desire/,author_69
16865,641,,,C0042196,Vaccination,,,,,https://connect.mayoclinic.org/discussion/covid-19-antibodies-and-sex-desire/,author_69
16866,641,C5203670,COVID-19,,,,,,,https://connect.mayoclinic.org/discussion/covid-19-antibodies-and-sex-desire/,author_69
16867,641,,,C0472888,McKeown esophagectomy,,,,,https://connect.mayoclinic.org/discussion/covid-19-antibodies-and-sex-desire/,author_69
